date,Year,Month,Day,class,CC.Season,Season,Treatment,Rate,metabo.type,precip.cat
7/26/2009,2009,7,26,No CC,No CC,Summer,Pre,-1.623182512,AR,Zero
7/27/2009,2009,7,27,No CC,No CC,Summer,Pre,-1.542199542,AR,Elevated
7/28/2009,2009,7,28,No CC,No CC,Summer,Pre,-1.778043742,AR,Zero
7/29/2009,2009,7,29,No CC,No CC,Summer,Pre,-1.502890315,AR,Elevated
7/30/2009,2009,7,30,No CC,No CC,Summer,Pre,-1.46705972,AR,Zero
7/31/2009,2009,7,31,No CC,No CC,Summer,Pre,-1.295781388,AR,Zero
8/1/2009,2009,8,1,No CC,No CC,Summer,Pre,-1.145689347,AR,Zero
8/2/2009,2009,8,2,No CC,No CC,Summer,Pre,-0.769350497,AR,Elevated
8/11/2009,2009,8,11,No CC,No CC,Summer,Pre,-1.785265676,AR,Zero
8/12/2009,2009,8,12,No CC,No CC,Summer,Pre,-1.991701186,AR,High
8/13/2009,2009,8,13,No CC,No CC,Summer,Pre,-1.926383081,AR,Zero
8/14/2009,2009,8,14,No CC,No CC,Summer,Pre,-1.93632488,AR,Zero
8/15/2009,2009,8,15,No CC,No CC,Summer,Pre,-2.097770541,AR,Zero
8/16/2009,2009,8,16,No CC,No CC,Summer,Pre,-6.702165679,AR,Zero
8/17/2009,2009,8,17,No CC,No CC,Summer,Pre,1.07501822,AR,High
8/18/2009,2009,8,18,No CC,No CC,Summer,Pre,-0.135941591,AR,High
8/19/2009,2009,8,19,No CC,No CC,Summer,Pre,-0.358135433,AR,Zero
8/20/2009,2009,8,20,No CC,No CC,Summer,Pre,0.008725405,AR,Elevated
8/21/2009,2009,8,21,No CC,No CC,Summer,Pre,-0.561404448,AR,Elevated
8/22/2009,2009,8,22,No CC,No CC,Summer,Pre,-0.412016489,AR,Elevated
8/23/2009,2009,8,23,No CC,No CC,Summer,Pre,-0.485426235,AR,Elevated
8/25/2009,2009,8,25,No CC,No CC,Summer,Pre,-0.582278578,AR,Zero
8/26/2009,2009,8,26,No CC,No CC,Summer,Pre,-0.555423369,AR,Zero
8/27/2009,2009,8,27,No CC,No CC,Summer,Pre,-0.582209265,AR,Elevated
8/28/2009,2009,8,28,No CC,No CC,Summer,Pre,-0.019396292,AR,Elevated
8/29/2009,2009,8,29,No CC,No CC,Summer,Pre,-0.322505371,AR,Elevated
8/30/2009,2009,8,30,No CC,No CC,Summer,Pre,-0.372090393,AR,Elevated
8/31/2009,2009,8,31,No CC,No CC,Summer,Pre,-0.404131109,AR,Zero
9/1/2009,2009,9,1,No CC,No CC,Summer,Pre,-0.326095102,AR,Zero
9/2/2009,2009,9,2,No CC,No CC,Summer,Pre,-0.515578329,AR,Zero
9/3/2009,2009,9,3,No CC,No CC,Summer,Pre,-0.591885721,AR,Zero
9/4/2009,2009,9,4,No CC,No CC,Summer,Pre,-0.61868468,AR,Zero
9/5/2009,2009,9,5,No CC,No CC,Summer,Pre,-0.812396452,AR,Zero
9/6/2009,2009,9,6,No CC,No CC,Summer,Pre,-0.693785944,AR,Zero
9/7/2009,2009,9,7,No CC,No CC,Summer,Pre,-0.723607237,AR,Elevated
9/10/2009,2009,9,10,No CC,No CC,Summer,Pre,-0.913740836,AR,Elevated
9/11/2009,2009,9,11,No CC,No CC,Summer,Pre,-0.892223424,AR,Zero
9/12/2009,2009,9,12,No CC,No CC,Summer,Pre,-0.898374449,AR,Zero
9/13/2009,2009,9,13,No CC,No CC,Summer,Pre,-0.83269461,AR,Zero
9/14/2009,2009,9,14,No CC,No CC,Summer,Pre,-0.857500385,AR,Zero
9/15/2009,2009,9,15,No CC,No CC,Summer,Pre,-0.883474815,AR,Zero
9/16/2009,2009,9,16,No CC,No CC,Summer,Pre,-0.768758839,AR,Zero
9/17/2009,2009,9,17,No CC,No CC,Summer,Pre,-0.74778582,AR,Zero
9/18/2009,2009,9,18,No CC,No CC,Summer,Pre,-0.767991649,AR,Zero
9/19/2009,2009,9,19,No CC,No CC,Summer,Pre,-0.811161139,AR,Zero
9/20/2009,2009,9,20,No CC,No CC,Summer,Pre,-0.898657656,AR,Zero
9/29/2009,2009,9,29,No CC,No CC,Summer,Pre,-0.450158173,AR,Zero
9/30/2009,2009,9,30,No CC,No CC,Summer,Pre,-0.567610082,AR,Elevated
10/1/2009,2009,10,1,Early CC,CC,Fall,Pre,-0.53879199,AR,Zero
10/2/2009,2009,10,2,Early CC,CC,Fall,Pre,-0.278003242,AR,High
10/3/2009,2009,10,3,Early CC,CC,Fall,Pre,-0.324701894,AR,Elevated
10/4/2009,2009,10,4,Early CC,CC,Fall,Pre,-0.426205381,AR,Elevated
10/5/2009,2009,10,5,Early CC,CC,Fall,Pre,-0.349485263,AR,Zero
10/6/2009,2009,10,6,Early CC,CC,Fall,Pre,-0.29682688,AR,Zero
10/7/2009,2009,10,7,Early CC,CC,Fall,Pre,-0.530029167,AR,Elevated
10/8/2009,2009,10,8,Early CC,CC,Fall,Pre,-0.263372247,AR,Zero
10/9/2009,2009,10,9,Early CC,CC,Fall,Pre,-0.272420324,AR,Elevated
10/10/2009,2009,10,10,Early CC,CC,Fall,Pre,-0.470346672,AR,Elevated
10/11/2009,2009,10,11,Early CC,CC,Fall,Pre,-0.277086019,AR,Zero
10/12/2009,2009,10,12,Early CC,CC,Fall,Pre,-0.232314572,AR,Zero
10/14/2009,2009,10,14,Early CC,CC,Fall,Pre,-0.176970049,AR,Elevated
10/15/2009,2009,10,15,Early CC,CC,Fall,Pre,-0.224242348,AR,Elevated
10/16/2009,2009,10,16,Early CC,CC,Fall,Pre,-0.264748513,AR,Elevated
10/17/2009,2009,10,17,Early CC,CC,Fall,Pre,-0.17844521,AR,Zero
10/18/2009,2009,10,18,Early CC,CC,Fall,Pre,-0.192273622,AR,Zero
10/19/2009,2009,10,19,Early CC,CC,Fall,Pre,-0.256987703,AR,Zero
10/20/2009,2009,10,20,Early CC,CC,Fall,Pre,-0.320181938,AR,Zero
10/21/2009,2009,10,21,Early CC,CC,Fall,Pre,-0.392871999,AR,Zero
10/22/2009,2009,10,22,Early CC,CC,Fall,Pre,-1.243514321,AR,Zero
10/26/2009,2009,10,26,Early CC,CC,Fall,Pre,-0.365094461,AR,Zero
10/27/2009,2009,10,27,Early CC,CC,Fall,Pre,-0.325399176,AR,Elevated
10/28/2009,2009,10,28,Early CC,CC,Fall,Pre,-0.319994372,AR,Elevated
10/29/2009,2009,10,29,Early CC,CC,Fall,Pre,-0.369105903,AR,Zero
10/30/2009,2009,10,30,Early CC,CC,Fall,Pre,-0.797344985,AR,Elevated
10/31/2009,2009,10,31,Early CC,CC,Fall,Pre,1.019675937,AR,High
11/1/2009,2009,11,1,Early CC,CC,Fall,Pre,-2.249174199,AR,Zero
11/2/2009,2009,11,2,Early CC,CC,Fall,Pre,-0.268951947,AR,Zero
11/3/2009,2009,11,3,Early CC,CC,Fall,Pre,-0.286904369,AR,Zero
11/4/2009,2009,11,4,Early CC,CC,Fall,Pre,-0.359741196,AR,Zero
11/5/2009,2009,11,5,Early CC,CC,Fall,Pre,-0.1526599,AR,Zero
11/6/2009,2009,11,6,Early CC,CC,Fall,Pre,-0.223364635,AR,Zero
11/7/2009,2009,11,7,Early CC,CC,Fall,Pre,-0.203607603,AR,Zero
11/8/2009,2009,11,8,Early CC,CC,Fall,Pre,-0.196616148,AR,Zero
11/10/2009,2009,11,10,Early CC,CC,Fall,Pre,-0.205770454,AR,Zero
11/11/2009,2009,11,11,Early CC,CC,Fall,Pre,-0.181673853,AR,Zero
11/12/2009,2009,11,12,Early CC,CC,Fall,Pre,-0.180536427,AR,Zero
11/13/2009,2009,11,13,Early CC,CC,Fall,Pre,-0.209335145,AR,Zero
11/14/2009,2009,11,14,Early CC,CC,Fall,Pre,-0.271216144,AR,Zero
11/15/2009,2009,11,15,Early CC,CC,Fall,Pre,-0.267498252,AR,Zero
11/16/2009,2009,11,16,Early CC,CC,Fall,Pre,-0.203628134,AR,Elevated
11/17/2009,2009,11,17,Early CC,CC,Fall,Pre,-0.241364534,AR,Elevated
11/18/2009,2009,11,18,Early CC,CC,Fall,Pre,-0.269459718,AR,Elevated
11/19/2009,2009,11,19,Early CC,CC,Fall,Pre,-0.342119237,AR,Elevated
11/20/2009,2009,11,20,Early CC,CC,Fall,Pre,-0.363612465,AR,Elevated
11/21/2009,2009,11,21,Early CC,CC,Fall,Pre,-0.288625703,AR,Zero
11/22/2009,2009,11,22,Early CC,CC,Fall,Pre,-0.249455492,AR,Zero
11/23/2009,2009,11,23,Early CC,CC,Fall,Pre,-0.328648256,AR,Zero
11/24/2009,2009,11,24,Early CC,CC,Fall,Pre,-0.325867151,AR,Zero
11/25/2009,2009,11,25,Early CC,CC,Fall,Pre,-0.365008676,AR,Elevated
11/26/2009,2009,11,26,Early CC,CC,Fall,Pre,-0.282352971,AR,Elevated
11/27/2009,2009,11,27,Early CC,CC,Fall,Pre,-0.404646355,AR,Elevated
11/28/2009,2009,11,28,Early CC,CC,Fall,Pre,-0.244641543,AR,Zero
11/29/2009,2009,11,29,Early CC,CC,Fall,Pre,-0.323510872,AR,Zero
11/30/2009,2009,11,30,Early CC,CC,Fall,Pre,-0.376645664,AR,Elevated
12/1/2009,2009,12,1,Early CC,CC,Winter,Pre,-0.282903706,AR,Zero
12/2/2009,2009,12,2,Early CC,CC,Winter,Pre,-0.630801856,AR,Zero
12/3/2009,2009,12,3,Early CC,CC,Winter,Pre,-0.169547593,AR,Elevated
12/4/2009,2009,12,4,Early CC,CC,Winter,Pre,-0.333116534,AR,Zero
12/5/2009,2009,12,5,Early CC,CC,Winter,Pre,-0.283660242,AR,Zero
12/6/2009,2009,12,6,Early CC,CC,Winter,Pre,-0.230639052,AR,Zero
1/5/2010,2010,1,5,Early CC,CC,Winter,Pre,-0.134419268,AR,Elevated
1/6/2010,2010,1,6,Early CC,CC,Winter,Pre,-0.095223819,AR,Zero
1/7/2010,2010,1,7,Early CC,CC,Winter,Pre,-0.047869918,AR,Elevated
1/8/2010,2010,1,8,Early CC,CC,Winter,Pre,-0.177945058,AR,Elevated
1/9/2010,2010,1,9,Early CC,CC,Winter,Pre,-0.298000564,AR,Zero
1/10/2010,2010,1,10,Early CC,CC,Winter,Pre,-0.376443092,AR,Zero
1/11/2010,2010,1,11,Early CC,CC,Winter,Pre,-0.263953978,AR,Zero
1/12/2010,2010,1,12,Early CC,CC,Winter,Pre,-0.18135099,AR,Zero
1/13/2010,2010,1,13,Early CC,CC,Winter,Pre,-0.182391382,AR,Zero
1/14/2010,2010,1,14,Early CC,CC,Winter,Pre,-0.4280533,AR,Zero
1/15/2010,2010,1,15,Early CC,CC,Winter,Pre,-0.354722161,AR,Zero
1/16/2010,2010,1,16,Early CC,CC,Winter,Pre,-0.473871419,AR,Zero
1/17/2010,2010,1,17,Early CC,CC,Winter,Pre,-0.405862064,AR,Zero
1/28/2010,2010,1,28,Early CC,CC,Winter,Pre,-0.448190814,AR,Elevated
1/29/2010,2010,1,29,Early CC,CC,Winter,Pre,-0.534530285,AR,Zero
1/30/2010,2010,1,30,Early CC,CC,Winter,Pre,0.039302325,AR,Zero
1/31/2010,2010,1,31,Early CC,CC,Winter,Pre,-0.194583087,AR,Zero
2/1/2010,2010,2,1,Early CC,CC,Winter,Pre,-0.559947078,AR,Zero
2/2/2010,2010,2,2,Early CC,CC,Winter,Pre,-0.209807714,AR,Zero
2/3/2010,2010,2,3,Early CC,CC,Winter,Pre,-0.256955486,AR,Zero
2/4/2010,2010,2,4,Early CC,CC,Winter,Pre,-0.454039454,AR,Zero
2/5/2010,2010,2,5,Early CC,CC,Winter,Pre,-0.278903804,AR,Zero
2/6/2010,2010,2,6,Early CC,CC,Winter,Pre,-0.41373594,AR,Elevated
2/7/2010,2010,2,7,Early CC,CC,Winter,Pre,-0.413985333,AR,Zero
2/8/2010,2010,2,8,Early CC,CC,Winter,Pre,-0.458550367,AR,Zero
2/9/2010,2010,2,9,Early CC,CC,Winter,Pre,-0.494079953,AR,Elevated
2/10/2010,2010,2,10,Early CC,CC,Winter,Pre,-0.305659426,AR,Elevated
2/11/2010,2010,2,11,Early CC,CC,Winter,Pre,-0.5309869,AR,Zero
2/12/2010,2010,2,12,Early CC,CC,Winter,Pre,-0.469666887,AR,Zero
2/13/2010,2010,2,13,Early CC,CC,Winter,Pre,-0.352008211,AR,Zero
2/14/2010,2010,2,14,Early CC,CC,Winter,Pre,-0.709862874,AR,Zero
2/15/2010,2010,2,15,Early CC,CC,Winter,Pre,-0.612049913,AR,Zero
2/17/2010,2010,2,17,Early CC,CC,Winter,Pre,-0.913834252,AR,Elevated
2/18/2010,2010,2,18,Early CC,CC,Winter,Pre,-1.477924232,AR,Zero
2/19/2010,2010,2,19,Early CC,CC,Winter,Pre,-1.454688058,AR,Zero
2/20/2010,2010,2,20,Early CC,CC,Winter,Pre,-1.008575532,AR,Zero
2/21/2010,2010,2,21,Early CC,CC,Winter,Pre,-0.836464164,AR,Elevated
2/22/2010,2010,2,22,Early CC,CC,Winter,Pre,-0.609342157,AR,Elevated
2/23/2010,2010,2,23,Early CC,CC,Winter,Pre,-0.837467739,AR,Elevated
2/24/2010,2010,2,24,Early CC,CC,Winter,Pre,-0.652400935,AR,Elevated
2/25/2010,2010,2,25,Early CC,CC,Winter,Pre,-0.651519297,AR,Zero
2/26/2010,2010,2,26,Early CC,CC,Winter,Pre,-0.535396415,AR,Zero
2/27/2010,2010,2,27,Early CC,CC,Winter,Pre,-0.816260638,AR,Elevated
2/28/2010,2010,2,28,Early CC,CC,Winter,Pre,-0.967202538,AR,Elevated
3/1/2010,2010,3,1,Late CC,CC,Winter,Pre,-1.459507571,AR,Zero
3/2/2010,2010,3,2,Late CC,CC,Winter,Pre,-0.992315296,AR,Zero
3/3/2010,2010,3,3,Late CC,CC,Winter,Pre,-1.372870567,AR,Zero
3/4/2010,2010,3,4,Late CC,CC,Winter,Pre,-1.184365952,AR,Zero
3/5/2010,2010,3,5,Late CC,CC,Winter,Pre,-1.224982372,AR,Zero
3/6/2010,2010,3,6,Late CC,CC,Winter,Pre,-1.26436812,AR,Zero
3/7/2010,2010,3,7,Late CC,CC,Winter,Pre,-1.624365915,AR,Zero
3/8/2010,2010,3,8,Late CC,CC,Winter,Pre,-2.064432562,AR,Elevated
3/9/2010,2010,3,9,Late CC,CC,Winter,Pre,-2.004896246,AR,Zero
3/10/2010,2010,3,10,Late CC,CC,Winter,Pre,-2.097863336,AR,Elevated
3/11/2010,2010,3,11,Late CC,CC,Winter,Pre,-2.337967495,AR,Zero
3/12/2010,2010,3,12,Late CC,CC,Winter,Pre,-3.433179962,AR,Elevated
3/13/2010,2010,3,13,Late CC,CC,Winter,Pre,-6.331645023,AR,Elevated
3/14/2010,2010,3,14,Late CC,CC,Winter,Pre,-1.501110999,AR,Elevated
3/18/2010,2010,3,18,Late CC,CC,Winter,Pre,-0.998949739,AR,Zero
3/19/2010,2010,3,19,Late CC,CC,Winter,Pre,-1.196104705,AR,Zero
3/20/2010,2010,3,20,Late CC,CC,Winter,Pre,-1.330072595,AR,Zero
3/21/2010,2010,3,21,Late CC,CC,Winter,Pre,-1.320954366,AR,Zero
3/22/2010,2010,3,22,Late CC,CC,Winter,Pre,-1.176655057,AR,Zero
3/23/2010,2010,3,23,Late CC,CC,Winter,Pre,-1.404491381,AR,Elevated
3/24/2010,2010,3,24,Late CC,CC,Winter,Pre,-1.559213944,AR,Zero
3/25/2010,2010,3,25,Late CC,CC,Winter,Pre,-0.857211144,AR,Elevated
3/26/2010,2010,3,26,Late CC,CC,Winter,Pre,-1.433335962,AR,Elevated
3/27/2010,2010,3,27,Late CC,CC,Winter,Pre,-2.206865395,AR,Zero
3/28/2010,2010,3,28,Late CC,CC,Winter,Pre,-1.541333997,AR,Zero
3/30/2010,2010,3,30,Late CC,CC,Winter,Pre,-1.58839667,AR,Zero
3/31/2010,2010,3,31,Late CC,CC,Winter,Pre,-2.074741379,AR,Zero
4/1/2010,2010,4,1,Late CC,CC,Spring,Pre,-2.521892344,AR,Zero
4/2/2010,2010,4,2,Late CC,CC,Spring,Pre,-2.623531186,AR,Zero
4/3/2010,2010,4,3,Late CC,CC,Spring,Pre,-1.492203261,AR,Zero
4/4/2010,2010,4,4,Late CC,CC,Spring,Pre,-2.866600998,AR,Elevated
4/5/2010,2010,4,5,Late CC,CC,Spring,Pre,-3.329667869,AR,Elevated
4/6/2010,2010,4,6,Late CC,CC,Spring,Pre,-3.499880907,AR,Zero
4/7/2010,2010,4,7,Late CC,CC,Spring,Pre,-4.776666937,AR,Elevated
4/8/2010,2010,4,8,Late CC,CC,Spring,Pre,-3.043974024,AR,Elevated
4/9/2010,2010,4,9,Late CC,CC,Spring,Pre,-3.632693183,AR,Elevated
4/10/2010,2010,4,10,Late CC,CC,Spring,Pre,-3.907292237,AR,Zero
4/11/2010,2010,4,11,Late CC,CC,Spring,Pre,-4.191078003,AR,Zero
4/13/2010,2010,4,13,Late CC,CC,Spring,Pre,-3.337781087,AR,Zero
4/14/2010,2010,4,14,Late CC,CC,Spring,Pre,-3.512568866,AR,Zero
4/15/2010,2010,4,15,Late CC,CC,Spring,Pre,-3.546848431,AR,Zero
4/16/2010,2010,4,16,Late CC,CC,Spring,Pre,-1.335567988,AR,Zero
4/17/2010,2010,4,17,Late CC,CC,Spring,Pre,-2.653805335,AR,Elevated
4/18/2010,2010,4,18,Late CC,CC,Spring,Pre,-2.543574138,AR,Zero
4/19/2010,2010,4,19,Late CC,CC,Spring,Pre,-2.699394191,AR,Zero
4/20/2010,2010,4,20,Late CC,CC,Spring,Pre,-3.072947634,AR,Zero
4/21/2010,2010,4,21,Late CC,CC,Spring,Pre,-2.852591821,AR,Zero
4/22/2010,2010,4,22,Late CC,CC,Spring,Pre,-2.916955287,AR,Zero
4/23/2010,2010,4,23,Late CC,CC,Spring,Pre,-2.486057813,AR,Zero
4/24/2010,2010,4,24,Late CC,CC,Spring,Pre,-2.468484004,AR,Elevated
4/25/2010,2010,4,25,Late CC,CC,Spring,Pre,-5.761151639,AR,Elevated
4/30/2010,2010,4,30,Late CC,CC,Spring,Pre,-3.307398903,AR,Zero
5/1/2010,2010,5,1,Late CC,No CC,Spring,Pre,-2.232007483,AR,Elevated
5/2/2010,2010,5,2,Late CC,No CC,Spring,Pre,-2.45979238,AR,Elevated
5/3/2010,2010,5,3,Late CC,No CC,Spring,Pre,-3.924183347,AR,Elevated
5/4/2010,2010,5,4,Late CC,No CC,Spring,Pre,-3.103606407,AR,Elevated
5/5/2010,2010,5,5,Late CC,No CC,Spring,Pre,-3.391216339,AR,Zero
5/6/2010,2010,5,6,Late CC,No CC,Spring,Pre,-3.178556998,AR,Elevated
5/7/2010,2010,5,7,Late CC,No CC,Spring,Pre,-2.718095278,AR,Elevated
5/8/2010,2010,5,8,Late CC,No CC,Spring,Pre,-2.714501046,AR,Elevated
5/9/2010,2010,5,9,Late CC,No CC,Spring,Pre,-3.082255658,AR,Zero
5/13/2010,2010,5,13,Late CC,No CC,Spring,Pre,-1.379212971,AR,Elevated
5/14/2010,2010,5,14,Late CC,No CC,Spring,Pre,-2.058049982,AR,Zero
5/15/2010,2010,5,15,Late CC,No CC,Spring,Pre,-2.099743696,AR,Zero
5/16/2010,2010,5,16,Late CC,No CC,Spring,Pre,-2.97397701,AR,Elevated
5/17/2010,2010,5,17,Late CC,No CC,Spring,Pre,-1.961165201,AR,Zero
5/18/2010,2010,5,18,Late CC,No CC,Spring,Pre,-0.577971994,AR,High
5/19/2010,2010,5,19,Late CC,No CC,Spring,Pre,-1.895684388,AR,Elevated
5/20/2010,2010,5,20,Late CC,No CC,Spring,Pre,-2.801292201,AR,Zero
5/25/2010,2010,5,25,Late CC,No CC,Spring,Pre,-0.730441573,AR,Zero
5/26/2010,2010,5,26,Late CC,No CC,Spring,Pre,-0.796404989,AR,Zero
5/27/2010,2010,5,27,Late CC,No CC,Spring,Pre,-0.822916903,AR,Zero
5/28/2010,2010,5,28,Late CC,No CC,Spring,Pre,-0.777084401,AR,Zero
5/29/2010,2010,5,29,Late CC,No CC,Spring,Pre,-0.848615772,AR,Zero
6/8/2010,2010,6,8,No CC,No CC,Spring,Pre,-0.911858762,AR,Zero
6/9/2010,2010,6,9,No CC,No CC,Spring,Pre,-1.793684437,AR,Elevated
6/10/2010,2010,6,10,No CC,No CC,Spring,Pre,-2.667791077,AR,Zero
6/11/2010,2010,6,11,No CC,No CC,Spring,Pre,-6.374756808,AR,Zero
6/12/2010,2010,6,12,No CC,No CC,Spring,Pre,-6.018805835,AR,Elevated
6/13/2010,2010,6,13,No CC,No CC,Spring,Pre,-3.379265122,AR,Elevated
6/14/2010,2010,6,14,No CC,No CC,Spring,Pre,-3.374276616,AR,Zero
6/15/2010,2010,6,15,No CC,No CC,Spring,Pre,-4.278589404,AR,Elevated
6/16/2010,2010,6,16,No CC,No CC,Spring,Pre,-4.800387078,AR,Elevated
6/17/2010,2010,6,17,No CC,No CC,Spring,Pre,-6.719872935,AR,Zero
6/18/2010,2010,6,18,No CC,No CC,Spring,Pre,-8.804273232,AR,Zero
6/19/2010,2010,6,19,No CC,No CC,Spring,Pre,-1.155599879,AR,High
6/20/2010,2010,6,20,No CC,No CC,Spring,Pre,-2.204409763,AR,Zero
6/22/2010,2010,6,22,No CC,No CC,Spring,Pre,-8.217236997,AR,Elevated
6/23/2010,2010,6,23,No CC,No CC,Spring,Pre,-6.754370155,AR,Zero
6/24/2010,2010,6,24,No CC,No CC,Spring,Pre,-1.364652031,AR,High
6/25/2010,2010,6,25,No CC,No CC,Spring,Pre,-2.750754674,AR,Zero
6/26/2010,2010,6,26,No CC,No CC,Spring,Pre,-3.559983229,AR,Zero
6/27/2010,2010,6,27,No CC,No CC,Spring,Pre,-2.657080876,AR,Elevated
6/28/2010,2010,6,28,No CC,No CC,Spring,Pre,-2.201933352,AR,High
1/1/2011,2011,1,1,No CC,CC,Winter,Pre,-0.344309609,AR,Elevated
1/2/2011,2011,1,2,No CC,CC,Winter,Pre,-0.285034096,AR,Zero
1/6/2011,2011,1,6,No CC,CC,Winter,Pre,-0.249863013,AR,Zero
1/7/2011,2011,1,7,No CC,CC,Winter,Pre,-0.325999755,AR,Elevated
1/8/2011,2011,1,8,No CC,CC,Winter,Pre,-0.348941169,AR,Elevated
1/9/2011,2011,1,9,No CC,CC,Winter,Pre,-0.343370204,AR,Zero
1/10/2011,2011,1,10,No CC,CC,Winter,Pre,-0.369871517,AR,Zero
1/11/2011,2011,1,11,No CC,CC,Winter,Pre,-0.262734156,AR,Zero
1/12/2011,2011,1,12,No CC,CC,Winter,Pre,-0.32391065,AR,Elevated
1/13/2011,2011,1,13,No CC,CC,Winter,Pre,-0.346769946,AR,Elevated
1/14/2011,2011,1,14,No CC,CC,Winter,Pre,-0.37455869,AR,Zero
1/15/2011,2011,1,15,No CC,CC,Winter,Pre,-0.411423126,AR,Zero
1/17/2011,2011,1,17,No CC,CC,Winter,Pre,-0.650784879,AR,Zero
1/18/2011,2011,1,18,No CC,CC,Winter,Pre,-0.202631663,AR,Elevated
1/26/2011,2011,1,26,No CC,CC,Winter,Pre,-0.374728771,AR,Zero
1/27/2011,2011,1,27,No CC,CC,Winter,Pre,-0.504317247,AR,Zero
1/28/2011,2011,1,28,No CC,CC,Winter,Pre,-0.453089033,AR,Elevated
1/29/2011,2011,1,29,No CC,CC,Winter,Pre,-0.503954537,AR,Zero
1/30/2011,2011,1,30,No CC,CC,Winter,Pre,-0.64277104,AR,Zero
1/31/2011,2011,1,31,No CC,CC,Winter,Pre,-0.651882831,AR,Zero
2/1/2011,2011,2,1,No CC,CC,Winter,Pre,-0.75334625,AR,Elevated
2/2/2011,2011,2,2,No CC,CC,Winter,Pre,-0.387956926,AR,Elevated
2/3/2011,2011,2,3,No CC,CC,Winter,Pre,-0.419500642,AR,Elevated
2/4/2011,2011,2,4,No CC,CC,Winter,Pre,-0.519623065,AR,Zero
2/6/2011,2011,2,6,No CC,CC,Winter,Pre,-0.412790222,AR,Elevated
2/7/2011,2011,2,7,No CC,CC,Winter,Pre,-0.655964254,AR,Elevated
2/8/2011,2011,2,8,No CC,CC,Winter,Pre,-0.65886301,AR,Elevated
2/9/2011,2011,2,9,No CC,CC,Winter,Pre,-0.836227707,AR,Zero
2/10/2011,2011,2,10,No CC,CC,Winter,Pre,-0.805515849,AR,Zero
2/11/2011,2011,2,11,No CC,CC,Winter,Pre,-0.91100278,AR,Zero
2/18/2011,2011,2,18,No CC,CC,Winter,Pre,-0.057443454,AR,Zero
2/19/2011,2011,2,19,No CC,CC,Winter,Pre,-0.262287381,AR,Zero
2/20/2011,2011,2,20,No CC,CC,Winter,Pre,-0.184382635,AR,Zero
2/21/2011,2011,2,21,No CC,CC,Winter,Pre,-0.204280059,AR,Elevated
2/22/2011,2011,2,22,No CC,CC,Winter,Pre,-0.279580117,AR,Elevated
2/23/2011,2011,2,23,No CC,CC,Winter,Pre,-0.411664717,AR,Zero
2/24/2011,2011,2,24,No CC,CC,Winter,Pre,-0.587427199,AR,Elevated
2/25/2011,2011,2,25,No CC,CC,Winter,Pre,-0.542577593,AR,Elevated
2/26/2011,2011,2,26,No CC,CC,Winter,Pre,-0.846291123,AR,Zero
2/28/2011,2011,2,28,No CC,CC,Winter,Pre,0.09956469,AR,Elevated
3/1/2011,2011,3,1,Late CC,CC,Winter,Pre,-0.525385605,AR,Zero
3/2/2011,2011,3,2,Late CC,CC,Winter,Pre,-0.846936147,AR,Zero
3/3/2011,2011,3,3,Late CC,CC,Winter,Pre,-1.090782979,AR,Zero
3/4/2011,2011,3,4,Late CC,CC,Winter,Pre,-1.935947136,AR,Zero
3/5/2011,2011,3,5,Late CC,CC,Winter,Pre,-0.2872172,AR,High
3/6/2011,2011,3,6,Late CC,CC,Winter,Pre,-1.110026615,AR,Elevated
3/7/2011,2011,3,7,Late CC,CC,Winter,Pre,-1.186514938,AR,Zero
3/8/2011,2011,3,8,Late CC,CC,Winter,Pre,-2.006195815,AR,Zero
3/9/2011,2011,3,9,Late CC,CC,Winter,Pre,-0.760197907,AR,Elevated
3/14/2011,2011,3,14,Late CC,CC,Winter,Pre,-2.184835106,AR,Zero
3/15/2011,2011,3,15,Late CC,CC,Winter,Pre,-1.792373545,AR,Elevated
3/16/2011,2011,3,16,Late CC,CC,Winter,Pre,-3.002486844,AR,Elevated
3/17/2011,2011,3,17,Late CC,CC,Winter,Pre,-3.351200507,AR,Zero
3/18/2011,2011,3,18,Late CC,CC,Winter,Pre,-3.02423513,AR,Zero
3/19/2011,2011,3,19,Late CC,CC,Winter,Pre,-2.926613745,AR,Zero
3/20/2011,2011,3,20,Late CC,CC,Winter,Pre,-2.528572338,AR,Zero
3/21/2011,2011,3,21,Late CC,CC,Winter,Pre,-3.235782419,AR,Elevated
3/22/2011,2011,3,22,Late CC,CC,Winter,Pre,-2.25735848,AR,Elevated
3/23/2011,2011,3,23,Late CC,CC,Winter,Pre,-3.493545605,AR,Elevated
3/28/2011,2011,3,28,Late CC,CC,Winter,Pre,-3.140361599,AR,Zero
3/29/2011,2011,3,29,Late CC,CC,Winter,Pre,-3.200468038,AR,Zero
3/30/2011,2011,3,30,Late CC,CC,Winter,Pre,-2.989805896,AR,Zero
3/31/2011,2011,3,31,Late CC,CC,Winter,Pre,-3.182522838,AR,Zero
4/1/2011,2011,4,1,Late CC,CC,Spring,Pre,-3.591885325,AR,Zero
4/2/2011,2011,4,2,Late CC,CC,Spring,Pre,-2.862255709,AR,Elevated
4/3/2011,2011,4,3,Late CC,CC,Spring,Pre,-3.544108315,AR,Zero
4/4/2011,2011,4,4,Late CC,CC,Spring,Pre,-1.874132075,AR,Elevated
